HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,TYPE,START,STOP,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,PARAMETER_HELP
RCHRES,GQ-GAMMA,GAMM9,float,110,120,,0,0,,0,0,,,
RCHRES,GQ-GAMMA,GAMM10,float,120,130,,0,0,,0,0,,,
RCHRES,GQ-GAMMA,GAMM11,float,130,140,,0,0,,0,0,,,
RCHRES,GQ-GAMMA,GAMM12,float,140,150,,0,0,,0,0,,,
RCHRES,GQ-GAMMA,GAMM13,float,150,160,,0,0,,0,0,,,
RCHRES,GQ-GAMMA,GAMM14,float,170,180,,0,0,,0,0,,,
RCHRES,GQ-GAMMA,GAMM15,float,180,190,,0,0,,0,0,,,
RCHRES,GQ-GAMMA,GAMM16,float,190,200,,0,0,,0,0,,,
RCHRES,GQ-GAMMA,GAMM17,float,200,210,,0,0,,0,0,,,
RCHRES,GQ-GENDATA,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-GENDATA,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-GENDATA,NGQUAL,int,10,15,,1,1,7,1,1,7,,"*** NGQUAL is the number of generalized constituents (quals) being
*** simulated."
RCHRES,GQ-GENDATA,TEMPFG,int,15,20,,2,1,3,2,1,3,,"*** TEMPFG indicates the source of water temperature data; 1 means a time
*** series (either input or computed), 2 means an annual value, and 3 means
*** 12 monthly values."
RCHRES,GQ-GENDATA,PHFLAG,int,20,25,,2,1,3,2,1,3,,"*** PHFLAG indicates the source of pH data; 1 means a time series (either
*** input or computed), 2 means an annual value, and 3 means 12 monthly
*** values. Input only if any QALFG(1)=1."
RCHRES,GQ-GENDATA,ROXFG,int,25,30,,2,1,3,2,1,3,,"*** ROXFG indicates the source of free radical oxygen data; 1 means a time
*** series (either input or computed), 2 means an annual value, and 3 means
*** 12 monthly values. Input only if any QALFG(2)=1."
RCHRES,GQ-GENDATA,CLDFG,int,30,35,,2,1,3,2,1,3,,"*** CLDFG indicates the source of cloud cover data; 1 means a time series
*** (either input or computed), 2 means an annual value, and 3 means 12
*** monthly values. Input only if any QALFG(3)=1."
RCHRES,GQ-GENDATA,SDFG,int,35,40,,2,1,3,2,1,3,,"*** SDFG indicates the source of total sediment concentration data; 1 means
*** a time series (either input or computed), 2 means an annual value, and 3
*** means 12 monthly values. Input only if any QALFG(3)=1."
RCHRES,GQ-GENDATA,PHYTFG,int,40,45,,2,1,3,2,1,3,,"*** PHYTFG indicates the source of phytoplankton data; 1 means a time series
*** (either input or computed), 2 means an annual value, and 3 means 12
*** monthly values. Input only if any QALFG(3)=1."
RCHRES,GQ-GENDATA,LAT,int,45,50,,0,-54,54,0,-54,54,,"*** LAT is the latitude of the RCHRES. Input only if any QALFG(3)=1.
*** Positive for northern hemisphere."
RCHRES,GQ-GENDECAY,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-GENDECAY,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-GENDECAY,FSTDEC,float,10,20,,,0.00001,,,0.00001,,,*** FSTDEC is the first order decay rate for qual.
RCHRES,GQ-GENDECAY,THFST,float,20,30,,1.07,1,2,1.07,1,2,,"*** THFST is the temperature correction coefficient for first order decay of
*** qual."
RCHRES,GQ-HYDPM,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-HYDPM,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-HYDPM,KA,float,10,20,,,1E-30,,,1E-30,,,*** KA is the second order acid rate constant for hydrolysis of qual.
RCHRES,GQ-HYDPM,KB,float,20,30,,,1E-30,,,1E-30,,,*** KB is the second order base rate constant for hydrolysis of qual.
RCHRES,GQ-HYDPM,KN,float,30,40,,,1E-30,,,1E-30,,,"*** KN is the second order rate constant for neutral reaction of qual with
*** water"
RCHRES,GQ-HYDPM,THHYD,float,40,50,,1,1,2,1,1,2,,"*** THHYD is the temperature correction coefficient for hydrolysis of
*** qual."
RCHRES,GQ-KD,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-KD,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-KD,ADPM11,float,10,20,,,1E-10,,,1E-10,,,"*** ADPM(1,1) is the distribution coefficient for qual with suspende"
RCHRES,GQ-KD,ADPM21,float,20,30,,,1E-10,,,1E-10,,,"*** ADPM(2,1) is the distribution coefficient for qual with suspende"
RCHRES,GQ-KD,ADPM31,float,30,40,,,1E-10,,,1E-10,,,"*** ADPM(3,1) is the distribution coefficient for qual with suspende"
RCHRES,GQ-KD,ADPM41,float,40,50,,,1E-10,,,1E-10,,,"*** ADPM(4,1) is the distribution coefficient for qual with bed sand"
RCHRES,GQ-KD,ADPM51,float,50,60,,,1E-10,,,1E-10,,,"*** ADPM(5,1) is the distribution coefficient for qual with bed silt"
RCHRES,GQ-KD,ADPM61,float,60,70,,,1E-10,,,1E-10,,,"*** ADPM(6,1) is the distribution coefficient for qual with bed clay"
RCHRES,GQ-PHOTPM,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-PHOTPM,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-PHOTPM,PHOTPM0,float,10,20,,0,0,,0,0,,,"*** PHOTPM(1) through PHOTPM(18) are molar absorption coefficients for qual
*** for 18 wavelength ranges of light (see functional description for
*** subroutine DDECAY in Part E)."
RCHRES,GQ-PHOTPM,PHOTPM1,float,20,30,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM2,float,30,40,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM3,float,40,50,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM4,float,50,60,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM5,float,60,70,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM6,float,70,80,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM7,float,90,100,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM8,float,100,110,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM9,float,110,120,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM10,float,120,130,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM11,float,130,140,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM12,float,140,150,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM13,float,150,160,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM14,float,170,180,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM15,float,180,190,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM16,float,190,200,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM17,float,200,210,,0,0,,0,0,,,
RCHRES,GQ-PHOTPM,PHOTPM18,float,210,220,,1,0.0001,10,1,0.0001,10,,
RCHRES,GQ-PHOTPM,PHOTPM19,float,220,230,,1,1,2,1,1,2,,
RCHRES,GQ-QALDATA,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-QALDATA,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-QALDATA,GQID,string,10,30,,,,,,,,,"*** Any string of up to 20 characters may be supplied as the name of the
*** quality constituent (qual)."
RCHRES,GQ-QALDATA,DQAL,float,30,40,,0,0,,0,0,,,*** DQAL is the initial concentration of the qual.
RCHRES,GQ-QALDATA,CONCID,string,46,50,,,,,,,,,"*** Any string of up to 8 characters may be supplied as the concentration
*** units (implied that it is ""per liter""), eg. ""mg""(/l)."
RCHRES,GQ-QALDATA,CONV,float,50,60,,,1E-30,,,1E-30,,,"*** CONV is the factor to convert from Qty/Vol to concentration units: Conc=
*** CONV* Qty/Vol (in English system, Vol is in ft3) (in Metric system, Vol
*** is in m3)."
RCHRES,GQ-QALDATA,QTYID,string,62,70,,,,,,,,,"*** Any string of up to 8 characters may be supplied as the ""qty"" unit for
*** the qual. QTYID specifies the units in which the total flow of qual
*** into, or out of the RCHRES will be expressed."
RCHRES,GQ-QALFG,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-QALFG,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-QALFG,QALFG1,int,10,15,,0,0,1,0,0,1,,"*** QALFG(1): value of 1 indicates hydrolysis is considered for dissolved
*** qual."
RCHRES,GQ-QALFG,QALFG2,int,15,20,,0,0,1,0,0,1,,"*** QALFG(2): value of 1 indicates oxidation by free radical oxygen is
*** considered for dissolved qual."
RCHRES,GQ-QALFG,QALFG3,int,20,25,,0,0,1,0,0,1,,"*** QALFG(3): value of 1 indicates photolysis is considered for dissolved
*** qual."
RCHRES,GQ-QALFG,QALFG4,int,25,30,,0,0,1,0,0,1,,"*** QALFG(4): value of 1 indicates volatilization is considered for
*** dissolved qual."
RCHRES,GQ-QALFG,QALFG5,int,30,35,,0,0,1,0,0,1,,"*** QALFG(5): value of 1 indicates biodegradation is considered for
*** dissolved qual."
RCHRES,GQ-QALFG,QALFG6,int,35,40,,0,0,1,0,0,1,,"*** QALFG(6): value of 1 indicates general first order decay is considered
*** for dissolved qual."
RCHRES,GQ-QALFG,QALFG7,int,40,45,,0,0,1,0,0,1,,"*** QALFG(7): value of 1 indicates qual is associated with sediment. If so,
*** adsorption/desorption of qual is considered."
RCHRES,GQ-ROXPM,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-ROXPM,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-ROXPM,KOX,float,10,20,,,1E-30,,,1E-30,,,"*** KOX is the second order rate constant for oxidation of qual by free
*** radical oxygen."
RCHRES,GQ-ROXPM,THOX,float,20,30,,1,1,2,1,1,2,,"*** THOX is the temperature correction coefficient for oxidation of qual by
*** free radical oxygen."
RCHRES,GQ-SEDCONC,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-SEDCONC,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-SEDCONC,SQAL1,float,10,20,,0,0,,0,0,,,*** SQAL1 is the initial concentrations of qual on suspended sand.
RCHRES,GQ-SEDCONC,SQAL2,float,20,30,,0,0,,0,0,,,*** SQAL2 is the initial concentrations of qual on suspended silt.
RCHRES,GQ-SEDCONC,SQAL3,float,30,40,,0,0,,0,0,,,*** SQAL3 is the initial concentrations of qual on suspended clay.
RCHRES,GQ-SEDCONC,SQAL4,float,40,50,,0,0,,0,0,,,*** SQAL4 is the initial concentrations of qual on bed sand.
RCHRES,GQ-SEDCONC,SQAL5,float,50,60,,0,0,,0,0,,,*** SQAL5 is the initial concentrations of qual on bed silt.
RCHRES,GQ-SEDCONC,SQAL6,float,60,70,,0,0,,0,0,,,*** SQAL6 is the initial concentrations of qual on bed clay.
RCHRES,GQ-SEDDECAY,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-SEDDECAY,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-SEDDECAY,ADDCP1,float,10,20,,0,0,,0,0,,,*** KSUSP is the decay rate for qual adsorbed to suspended sediment.
RCHRES,GQ-SEDDECAY,ADDCP2,float,20,30,,1.07,1,2,1.07,1,2,,"*** THSUSP is the temperature correction coefficient for decay of qual on
*** suspended sediment."
RCHRES,GQ-SEDDECAY,ADDCP3,float,30,40,,0,0,,0,0,,,*** KBED is the decay rate for qual adsorbed to bed sediment.
RCHRES,GQ-SEDDECAY,ADDCP4,float,40,50,,1.07,1,2,1.07,1,2,,"*** THBED is the temperature correction coefficient for decay of qual on bed
*** sediment."
RCHRES,GQ-VALUES,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-VALUES,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,GQ-VALUES,TWAT,float,10,20,,15.5,0.1,100,60,32,212,,"*** TWAT is the constant annual value of water temperature; input only if
*** TEMPFG = 2 in Table-type GQ-GENDATA."
RCHRES,GQ-VALUES,PHVAL,float,20,30,,7,1,14,7,1,14,,"*** PHVAL is the constant annual value of pH; input only if PHFLAG = 2 in
*** Table-type GQ-GENDATA."
RCHRES,GQ-VALUES,ROC,float,30,40,,0,0,,0,0,,,"*** ROC is the constant annual value of free radical oxygen; input only if
*** ROXFG = 2 in Table-type GQ-GENDATA."
RCHRES,GQ-VALUES,CLD,float,40,50,,0,0,10,0,0,10,,"*** CLD is the constant annual value of cloud cover; input only if CLDFG = 2
*** in Table-type GQ-GENDATA."
RCHRES,GQ-VALUES,SDCNC,float,50,60,,0,0,,0,0,,,"*** SDCNC is the constant annual value of total sediment concentration;
*** input only if SDFG = 2 in Table-type GQ- GENDATA."
RCHRES,GQ-VALUES,PHY,float,60,70,,0,0,,0,0,,,"*** PHY is the constant annual value of phytoplankton concentration; input
*** only if PHYTFG = 2 in Table-type GQ- GENDATA."
RCHRES,HEAT-INIT,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HEAT-INIT,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HEAT-INIT,TW,float,10,20,,15.5,0,95,60,32,200,,*** TW is the initial water temperature in the RCHRES.
RCHRES,HEAT-INIT,AIRTMP,float,20,30,,15.5,-70,65,60,-90,150,,*** AIRTMP is the initial air temperature at the RCHRES.
RCHRES,HEAT-PARM,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HEAT-PARM,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HEAT-PARM,ELEV,float,10,20,,0,0,10000,0,0,30000,,*** ELEV is the mean RCHRES elevation.
RCHRES,HEAT-PARM,ELDAT,float,20,30,,0,,,0,,,,"*** ELDAT is the difference in elevation between the RCHRES and the air
*** temperature gage (positive if RCHRES is higher than the gage)."
RCHRES,HEAT-PARM,CFSAEX,float,30,40,,1,0.001,2,1,0.001,2,,"*** CFSAEX is the correction factor for solar radiation (it includes
*** fraction of RCHRES surface exposed to radiation)."
RCHRES,HEAT-PARM,KATRAD,float,40,50,,9.37,1,20,9.37,1,20,,*** KATRAD is the longwave radiation coefficient
RCHRES,HEAT-PARM,KCOND,float,50,60,,6.12,1,20,6.12,1,20,,*** KCOND is the conduction-convection heat transport coefficient.
RCHRES,HEAT-PARM,KEVAP,float,60,70,,2.24,1,10,2.24,1,10,,*** KEVAP is the evaporation coefficient.
RCHRES,HT-BED-DELH,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HT-BED-DELH,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HT-BED-DELH,DELH1,float,10,20,,0,,,0,,,,"*** DELH are the bed-to-water heat fluxes per degree change in water
*** temperature for the past TSTOP time intervals (see Table-type HT-BED-FLAGS); used
*** for Jobson method (BEDFLG = 3). A maximum of 100 values are allowed.
*** DELH values should be negative. Note: DELH values are time-step
*** dependent."
RCHRES,HT-BED-DELH,DELH2,float,20,30,,0,,,0,,,,
RCHRES,HT-BED-DELH,DELH3,float,30,40,,0,,,0,,,,
RCHRES,HT-BED-DELH,DELH4,float,40,50,,0,,,0,,,,
RCHRES,HT-BED-DELH,DELH5,float,50,60,,0,,,0,,,,
RCHRES,HT-BED-DELH,DELH6,float,60,70,,0,,,0,,,,
RCHRES,HT-BED-DELH,DELH7,float,70,80,,0,,,0,,,,
RCHRES,HT-BED-DELTT,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HT-BED-DELTT,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HT-BED-DELTT,DELTT1,float,10,20,,0,,,0,,,,"*** DELTT are the initial water temperature changes for the past TSTOP time
*** intervals (see Table-type HT-BED-FLAGS); used for Jobson method (BEDFLG
*** = 3). A maximum of 100 values are allowed. DELTT values are positive if
*** the water temperature is increasing."
RCHRES,HT-BED-DELTT,DELTT2,float,20,30,,0,,,0,,,,
RCHRES,HT-BED-DELTT,DELTT3,float,30,40,,0,,,0,,,,
RCHRES,HT-BED-DELTT,DELTT4,float,40,50,,0,,,0,,,,
RCHRES,HT-BED-DELTT,DELTT5,float,50,60,,0,,,0,,,,
RCHRES,HT-BED-DELTT,DELTT6,float,60,70,,0,,,0,,,,
RCHRES,HT-BED-DELTT,DELTT7,float,70,80,,0,,,0,,,,
RCHRES,HT-BED-FLAGS,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HT-BED-FLAGS,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HT-BED-FLAGS,BEDFLG,int,10,15,,0,0,3,0,0,3,,"*** Bed conductance flag: 0 - bed conductance not simulated 1 - single layer
*** heat transfer method 2 - two layer heat transfer method 3 - Jobson
*** method"
RCHRES,HT-BED-FLAGS,TGFLG,int,15,20,,2,1,3,2,1,3,,"*** TGFLG specifies the source of the ground temperature for either the the
*** single layer or two layer heat transfer methods (BEDFLG = 1 or
*** 2)."
RCHRES,HT-BED-FLAGS,TSTOP,int,20,25,,55,1,100,55,1,100,,"*** TSTOP is the number of prior timesteps that impact the heat flux at the
*** current timestep when using the Jobson method (BEDFLG = 3)."
RCHRES,HT-BED-PARM,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HT-BED-PARM,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HT-BED-PARM,MUDDEP,float,10,20,,0.1,0.01,,0.33,0.01,,,"*** Depth of mud layer; used for two-layer method (BEDFLG = 2 in Table-type
*** HT-BED-FLAGS)."
RCHRES,HT-BED-PARM,TGRND,float,20,30,,15,-10,45,59,14,113,,"*** Temperature of ground if constant; used for single layer and two layer
*** methods (BEDFLG = 1 or 2, and TGFLG = 2, in Table-type HT-BED-FLAGS)."
RCHRES,HT-BED-PARM,KMUD,float,30,40,,50,0,,50,0,,,"*** Heat conductance coefficient between water and the ground (if BEDFLG =
*** 1) or the mud layer (if BEDFLG = 2)."
RCHRES,HT-BED-PARM,KGRND,float,40,50,,1.4,0,,1.4,0,,,"*** Heat conductance coefficient between the ground and the mud layer (used
*** if BEDFLG = 2)."
RCHRES,HYDR-CATEGORY,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CATEGORY,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CATEGORY,CPREC,string,11,15,,,,,,,,,"*** If a category tag is given, precipitation is added to the specified
*** category. If an integer is given, then that number of categories will be
*** specified in Table-Type HYDR-CPREC. If blank or zero, precipitation will
*** be added to all active categories according to their current storage
*** fraction."
RCHRES,HYDR-CATEGORY,CEVAP,string,16,20,,,,,,,,,"*** If a category tag is given, evaporation is taken first from the
*** specified category. If an integer is given, then that number of
*** categories will be specified in Table-Type HYDR-CEVAP. If blank or zero,
*** evaporation will be taken from all active categories according to their
*** current storage fraction."
RCHRES,HYDR-CATEGORY,CFVOL1,string,21,25,,,,,,,,,"*** If a category tag is given, then F(VOL) outflows from this exit will be
*** taken from the specified category first. If an integer is given, then
*** that number of categories will be specified in Table-type HYDR-CFVOL for
*** that exit. If blank or 0, outflows will be taken from all active
*** categories according to their current storage fraction."
RCHRES,HYDR-CATEGORY,CFVOL2,string,26,30,,,,,,,,,"*** If a category tag is given, then F(VOL) outflows from this exit will be
*** taken from the specified category first. If an integer is given, then
*** that number of categories will be specified in Table-type HYDR-CFVOL for
*** that exit. If blank or 0, outflows will be taken from all active
*** categories according to their current storage fraction."
RCHRES,HYDR-CATEGORY,CFVOL3,string,31,35,,,,,,,,,"*** If a category tag is given, then F(VOL) outflows from this exit will be
*** taken from the specified category first. If an integer is given, then
*** that number of categories will be specified in Table-type HYDR-CFVOL for
*** that exit. If blank or 0, outflows will be taken from all active
*** categories according to their current storage fraction."
RCHRES,HYDR-CATEGORY,CFVOL4,string,36,40,,,,,,,,,"*** If a category tag is given, then F(VOL) outflows from this exit will be
*** taken from the specified category first. If an integer is given, then
*** that number of categories will be specified in Table-type HYDR-CFVOL for
*** that exit. If blank or 0, outflows will be taken from all active
*** categories according to their current storage fraction."
RCHRES,HYDR-CATEGORY,CFVOL5,string,41,45,,,,,,,,,"*** If a category tag is given, then F(VOL) outflows from this exit will be
*** taken from the specified category first. If an integer is given, then
*** that number of categories will be specified in Table-type HYDR-CFVOL for
*** that exit. If blank or 0, outflows will be taken from all active
*** categories according to their current storage fraction."
RCHRES,HYDR-CATEGORY,NOCGT,int,45,50,,0,0,20,0,0,20,,*** Number of category G(T) demands to be specified in Table-Type HYDR-CDEMAND.
RCHRES,HYDR-CDEMAND,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CDEMAND,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CDEMAND,CTAG1_CDEMAND,string,12,14,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CDEMAND,CEXIT1_CDEMAND,int,14,16,,0,0,5,0,0,5,,*** Exit from which this demand is drawn.
RCHRES,HYDR-CDEMAND,CPRI1YR,int,17,21,,,,,,,,,"*** Priority of this category. This can be either a real number or a date in
*** the format ' YYYY/MM/DD '. Earlier dates are higher priority. Blank or
*** zero priority is considered lowest priority."
RCHRES,HYDR-CDEMAND,CPRI1MO,int,22,24,,1,1,12,1,1,12,,*** Initial value of the COTDGT timeseries.
RCHRES,HYDR-CDEMAND,CPRI1DY,int,25,27,,1,1,31,1,1,31,,*** Category for this fraction.
RCHRES,HYDR-CDEMAND,CDEM1,float,28,34,,0,0,,0,0,,,*** Exit from which this demand is drawn.
RCHRES,HYDR-CDEMAND,CTAG2_CDEMAND,string,36,38,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CDEMAND,CEXIT2_CDEMAND,int,38,40,,0,0,5,0,0,5,,*** Exit from which this demand is drawn.
RCHRES,HYDR-CDEMAND,CPRI2YR,int,41,45,,,,,,,,,"*** Priority of this category. This can be either a real number or a date in
*** the format ' YYYY/MM/DD '. Earlier dates are higher priority. Blank or
*** zero priority is considered lowest priority."
RCHRES,HYDR-CDEMAND,CPRI2MO,int,46,48,,1,1,12,1,1,12,,*** Initial value of the COTDGT timeseries.
RCHRES,HYDR-CDEMAND,CPRI2DY,int,49,51,,1,1,31,1,1,31,,*** Category for this fraction.
RCHRES,HYDR-CDEMAND,CDEM2,float,52,58,,0,0,,0,0,,,*** Exit from which this demand is drawn.
RCHRES,HYDR-CEVAP,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CEVAP,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CEVAP,CTAG1_CEVAP,string,10,14,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CEVAP,CPRI1_CEVAP,float,14,17,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CEVAP,CEVAP1,float,17,23,,0,0,1,0,0,1,,"*** Fraction of evaporation which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CEVAP,CTAG2_CEVAP,string,23,27,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CEVAP,CPRI2_CEVAP,float,27,30,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CEVAP,CEVAP2,float,30,36,,0,0,1,0,0,1,,"*** Fraction of evaporation which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CEVAP,CTAG3_CEVAP,string,36,40,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CEVAP,CPRI3_CEVAP,float,40,43,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CEVAP,CEVAP3,float,43,49,,0,0,1,0,0,1,,"*** Fraction of evaporation which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CEVAP,CTAG4_CEVAP,string,49,53,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CEVAP,CPRI4_CEVAP,float,53,56,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CEVAP,CEVAP4,float,56,62,,0,0,1,0,0,1,,"*** Fraction of evaporation which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CEVAP,CTAG5_CEVAP,string,62,66,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CEVAP,CPRI5_CEVAP,float,66,69,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CEVAP,CEVAP5,float,69,75,,0,0,1,0,0,1,,"*** Fraction of evaporation which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CFVOL,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CFVOL,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CFVOL,CTAG1_CFVOL,string,10,14,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CFVOL,CEXIT1_CFVOL,float,14,16,,0,0,5,0,0,5,,*** Exit to which this priority applies.
RCHRES,HYDR-CFVOL,CPRI1,float,16,19,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CFVOL,CFVOL1,float,19,25,,0,0,1,0,0,1,,"*** Fraction of FVOL flow which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CFVOL,CTAG2_CFVOL,string,25,29,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CFVOL,CEXIT2_CFVOL,float,29,31,,0,0,5,0,0,5,,*** Exit to which this priority applies.
RCHRES,HYDR-CFVOL,CPRI2,float,31,34,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CFVOL,CFVOL2,float,34,40,,0,0,1,0,0,1,,"*** Fraction of FVOL flow which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CFVOL,CTAG3_CFVOL,string,40,44,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CFVOL,CEXIT3_CFVOL,float,44,46,,0,0,5,0,0,5,,*** Exit to which this priority applies.
RCHRES,HYDR-CFVOL,CPRI3,float,46,49,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CFVOL,CFVOL3,float,49,55,,0,0,1,0,0,1,,"*** Fraction of FVOL flow which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CFVOL,CTAG4_CFVOL,string,55,59,,,,,,,,,*** Category for this fraction.
RCHRES,HYDR-CFVOL,CEXIT4_CFVOL,float,59,61,,0,0,5,0,0,5,,*** Exit to which this priority applies.
RCHRES,HYDR-CFVOL,CPRI4,float,61,64,,0,0,,0,0,,,*** Priority of this category.
RCHRES,HYDR-CFVOL,CFVOL,float,64,70,,0,0,1,0,0,1,,"*** Fraction of FVOL flow which is taken from specified category at this
*** priority level."
RCHRES,HYDR-CINIT,OPNID,int,0,5,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CINIT,OPNIDLAST,int,5,10,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-CINIT,CTAG1_CINIT,string,10,14,,,,,,,,,*** Category for this fraction.
